Location,Score,TimeFrame,DataFormat,Data
BURLINGTON RE-6J,Reading,2008,Percent,0.667
BURLINGTON RE-6J,Reading,2009,Percent,0.679
BURLINGTON RE-6J,Reading,2010,Percent,0.625
BURLINGTON RE-6J,Reading,2011,Percent,0.5
BURLINGTON RE-6J,Reading,2012,Percent,0.55556
BURLINGTON RE-6J,Reading,2013,Percent,0.77966
BURLINGTON RE-6J,Reading,2014,Percent,0.52381
BURLINGTON RE-6J,Writing,2008,Percent,0.696
BURLINGTON RE-6J,Writing,2009,Percent,0.65
BURLINGTON RE-6J,Writing,2010,Percent,0.429
BURLINGTON RE-6J,Writing,2011,Percent,0.375
BURLINGTON RE-6J,Writing,2012,Percent,0.38889
BURLINGTON RE-6J,Writing,2013,Percent,0.64407
BURLINGTON RE-6J,Writing,2014,Percent,0.36508
BYERS 32J,Math,2008,Percent,0.268
BYERS 32J,Math,2009,Percent,0.382
BYERS 32J,Math,2010,Percent,0.512
BYERS 32J,Math,2011,Percent,0.58333
BYERS 32J,Math,2012,Percent,0.52941
BYERS 32J,Math,2013,Percent,0.42308
BYERS 32J,Math,2014,Percent,0.41026
BYERS 32J,Reading,2008,Percent,0.683
BYERS 32J,Reading,2009,Percent,0.824
BYERS 32J,Reading,2010,Percent,0.683
BYERS 32J,Reading,2011,Percent,0.6875
BYERS 32J,Reading,2012,Percent,0.67647
BYERS 32J,Reading,2013,Percent,0.61538
BYERS 32J,Reading,2014,Percent,0.53846
BYERS 32J,Writing,2008,Percent,0.481
BYERS 32J,Writing,2009,Percent,0.429
BYERS 32J,Writing,2010,Percent,0.512
BYERS 32J,Writing,2011,Percent,0.47917
BYERS 32J,Writing,2012,Percent,0.52941
BYERS 32J,Writing,2013,Percent,0.55769
BYERS 32J,Writing,2014,Percent,0.38462
CALHAN RJ-1,Math,2008,Percent,0.289
CALHAN RJ-1,Math,2009,Percent,0.46
CALHAN RJ-1,Math,2010,Percent,0.61
CALHAN RJ-1,Math,2011,Percent,0.47826
CALHAN RJ-1,Math,2012,Percent,0.46512
CALHAN RJ-1,Math,2013,Percent,0.51515
CALHAN RJ-1,Math,2014,Percent,0.48148
CALHAN RJ-1,Reading,2008,Percent,0.684
CALHAN RJ-1,Reading,2009,Percent,0.7
CALHAN RJ-1,Reading,2010,Percent,0.732
CALHAN RJ-1,Reading,2011,Percent,0.65217
CALHAN RJ-1,Reading,2012,Percent,0.62791
CALHAN RJ-1,Reading,2013,Percent,0.69697
CALHAN RJ-1,Reading,2014,Percent,0.7037
CALHAN RJ-1,Writing,2008,Percent,0.537
CALHAN RJ-1,Writing,2009,Percent,0.676
CALHAN RJ-1,Writing,2010,Percent,0.561
CALHAN RJ-1,Writing,2011,Percent,0.6087
CALHAN RJ-1,Writing,2012,Percent,0.53488
CALHAN RJ-1,Writing,2013,Percent,0.51515
CALHAN RJ-1,Writing,2014,Percent,0.48148
CAMPO RE-6,Math,2008,Percent,N/A
CAMPO RE-6,Math,2009,Percent,N/A
CAMPO RE-6,Math,2010,Percent,N/A
CAMPO RE-6,Math,2011,Percent,N/A
CAMPO RE-6,Math,2012,Percent,N/A
CAMPO RE-6,Math,2013,Percent,LNE
CAMPO RE-6,Math,2014,Percent,LNE
CAMPO RE-6,Reading,2008,Percent,N/A
CAMPO RE-6,Reading,2009,Percent,N/A
CAMPO RE-6,Reading,2010,Percent,N/A
CAMPO RE-6,Reading,2011,Percent,N/A
CAMPO RE-6,Reading,2012,Percent,N/A
CAMPO RE-6,Reading,2013,Percent,LNE
CAMPO RE-6,Reading,2014,Percent,LNE
CAMPO RE-6,Writing,2008,Percent,0.5
CAMPO RE-6,Writing,2009,Percent,0.56
CAMPO RE-6,Writing,2010,Percent,N/A
CAMPO RE-6,Writing,2011,Percent,N/A
CAMPO RE-6,Writing,2012,Percent,N/A
CAMPO RE-6,Writing,2013,Percent,LNE
CAMPO RE-6,Writing,2014,Percent,LNE
CANON CITY RE-1,Math,2008,Percent,0.545
CANON CITY RE-1,Math,2009,Percent,0.504
CANON CITY RE-1,Math,2010,Percent,0.477
CANON CITY RE-1,Math,2011,Percent,0.5
CANON CITY RE-1,Math,2012,Percent,0.53968
CANON CITY RE-1,Math,2013,Percent,0.44867
CANON CITY RE-1,Math,2014,Percent,0.39777
CANON CITY RE-1,Reading,2008,Percent,0.739
CANON CITY RE-1,Reading,2009,Percent,0.615
CANON CITY RE-1,Reading,2010,Percent,0.703
CANON CITY RE-1,Reading,2011,Percent,0.64765
CANON CITY RE-1,Reading,2012,Percent,0.7381
CANON CITY RE-1,Reading,2013,Percent,0.6553
CANON CITY RE-1,Reading,2014,Percent,0.62454
CANON CITY RE-1,Writing,2008,Percent,N/A
CANON CITY RE-1,Writing,2009,Percent,N/A
CANON CITY RE-1,Writing,2010,Percent,0.537
CANON CITY RE-1,Writing,2011,Percent,0.56376
CANON CITY RE-1,Writing,2012,Percent,0.56349
CANON CITY RE-1,Writing,2013,Percent,0.5303
CANON CITY RE-1,Writing,2014,Percent,0.49071
CENTENNIAL R-1,Math,2008,Percent,N/A
CENTENNIAL R-1,Math,2009,Percent,0.238
CENTENNIAL R-1,Math,2010,Percent,N/A
CENTENNIAL R-1,Math,2011,Percent,N/A
CENTENNIAL R-1,Math,2012,Percent,N/A
CENTENNIAL R-1,Math,2013,Percent,LNE
CENTENNIAL R-1,Math,2014,Percent,LNE
CENTENNIAL R-1,Reading,2008,Percent,N/A
CENTENNIAL R-1,Reading,2009,Percent,0.524
CENTENNIAL R-1,Reading,2010,Percent,N/A
CENTENNIAL R-1,Reading,2011,Percent,N/A
CENTENNIAL R-1,Reading,2012,Percent,N/A
CENTENNIAL R-1,Reading,2013,Percent,LNE
CENTENNIAL R-1,Reading,2014,Percent,LNE
CENTENNIAL R-1,Writing,2008,Percent,0.596
CENTENNIAL R-1,Writing,2009,Percent,0.507
CENTENNIAL R-1,Writing,2010,Percent,N/A
CENTENNIAL R-1,Writing,2011,Percent,N/A
CENTENNIAL R-1,Writing,2012,Percent,N/A
CENTENNIAL R-1,Writing,2013,Percent,LNE
CENTENNIAL R-1,Writing,2014,Percent,LNE
CENTER 26 JT,Math,2008,Percent,0.069
CENTER 26 JT,Math,2009,Percent,0.342
CENTER 26 JT,Math,2010,Percent,0.222
CENTER 26 JT,Math,2011,Percent,0.39394
CENTER 26 JT,Math,2012,Percent,0.23077
CENTER 26 JT,Math,2013,Percent,0.375
CENTER 26 JT,Math,2014,Percent,0.34483
CENTER 26 JT,Reading,2008,Percent,0.379
CENTER 26 JT,Reading,2009,Percent,0.421
CENTER 26 JT,Reading,2010,Percent,0.444
CENTER 26 JT,Reading,2011,Percent,0.66667
CENTER 26 JT,Reading,2012,Percent,0.38462
CENTER 26 JT,Reading,2013,Percent,0.48214
CENTER 26 JT,Reading,2014,Percent,0.41379
CENTER 26 JT,Writing,2008,Percent,N/A
CENTER 26 JT,Writing,2009,Percent,0.333
CENTER 26 JT,Writing,2010,Percent,0.185
CENTER 26 JT,Writing,2011,Percent,0.54545
CENTER 26 JT,Writing,2012,Percent,0.28846
CENTER 26 JT,Writing,2013,Percent,0.39286
CENTER 26 JT,Writing,2014,Percent,0.44828
CHERAW 31,Math,2008,Percent,0.429
CHERAW 31,Math,2009,Percent,N/A
CHERAW 31,Math,2010,Percent,N/A
CHERAW 31,Math,2011,Percent,0.59091
CHERAW 31,Math,2012,Percent,0.35
CHERAW 31,Math,2013,Percent,0.41176
CHERAW 31,Math,2014,Percent,0.47059
CHERAW 31,Reading,2008,Percent,0.714
CHERAW 31,Reading,2009,Percent,N/A
CHERAW 31,Reading,2010,Percent,N/A
CHERAW 31,Reading,2011,Percent,0.77273
CHERAW 31,Reading,2012,Percent,0.75
CHERAW 31,Reading,2013,Percent,0.64706
CHERAW 31,Reading,2014,Percent,0.64706
CHERAW 31,Writing,2008,Percent,0.31
CHERAW 31,Writing,2009,Percent,0.368
CHERAW 31,Writing,2010,Percent,N/A
CHERAW 31,Writing,2011,Percent,0.77273
CHERAW 31,Writing,2012,Percent,0.55
CHERAW 31,Writing,2013,Percent,0.35294
CHERAW 31,Writing,2014,Percent,0.52941
CHERRY CREEK 5,Math,2008,Percent,0.557
CHERRY CREEK 5,Math,2009,Percent,0.582
CHERRY CREEK 5,Math,2010,Percent,0.587
CHERRY CREEK 5,Math,2011,Percent,0.5864
CHERRY CREEK 5,Math,2012,Percent,0.595
CHERRY CREEK 5,Math,2013,Percent,0.6109
CHERRY CREEK 5,Math,2014,Percent,0.60424
CHERRY CREEK 5,Reading,2008,Percent,0.737
CHERRY CREEK 5,Reading,2009,Percent,0.72
CHERRY CREEK 5,Reading,2010,Percent,0.736
CHERRY CREEK 5,Reading,2011,Percent,0.72244
CHERRY CREEK 5,Reading,2012,Percent,0.72277
CHERRY CREEK 5,Reading,2013,Percent,0.73732
CHERRY CREEK 5,Reading,2014,Percent,0.73388
CHERRY CREEK 5,Writing,2008,Percent,0.714
CHERRY CREEK 5,Writing,2009,Percent,N/A
CHERRY CREEK 5,Writing,2010,Percent,0.648
CHERRY CREEK 5,Writing,2011,Percent,0.63226
CHERRY CREEK 5,Writing,2012,Percent,0.62994
CHERRY CREEK 5,Writing,2013,Percent,0.65143
CHERRY CREEK 5,Writing,2014,Percent,0.65967
CHEYENNE COUNTY RE-5,Math,2008,Percent,0.471
CHEYENNE COUNTY RE-5,Math,2009,Percent,N/A
CHEYENNE COUNTY RE-5,Math,2010,Percent,N/A
CHEYENNE COUNTY RE-5,Math,2011,Percent,N/A
CHEYENNE COUNTY RE-5,Math,2012,Percent,N/A
CHEYENNE COUNTY RE-5,Math,2013,Percent,0.5
CHEYENNE COUNTY RE-5,Math,2014,Percent,LNE
CHEYENNE COUNTY RE-5,Reading,2008,Percent,0.588
CHEYENNE COUNTY RE-5,Reading,2009,Percent,N/A
CHEYENNE COUNTY RE-5,Reading,2010,Percent,N/A
CHEYENNE COUNTY RE-5,Reading,2011,Percent,N/A
CHEYENNE COUNTY RE-5,Reading,2012,Percent,N/A
CHEYENNE COUNTY RE-5,Reading,2013,Percent,0.5625
CHEYENNE COUNTY RE-5,Reading,2014,Percent,LNE
CHEYENNE COUNTY RE-5,Writing,2008,Percent,0.633
CHEYENNE COUNTY RE-5,Writing,2009,Percent,0.625
CHEYENNE COUNTY RE-5,Writing,2010,Percent,N/A
CHEYENNE COUNTY RE-5,Writing,2011,Percent,N/A
CHEYENNE COUNTY RE-5,Writing,2012,Percent,N/A
CHEYENNE COUNTY RE-5,Writing,2013,Percent,0.5
CHEYENNE COUNTY RE-5,Writing,2014,Percent,LNE
CHEYENNE MOUNTAIN 12,Math,2008,Percent,0.765
CHEYENNE MOUNTAIN 12,Math,2009,Percent,0.715
CHEYENNE MOUNTAIN 12,Math,2010,Percent,0.738
CHEYENNE MOUNTAIN 12,Math,2011,Percent,0.69427
CHEYENNE MOUNTAIN 12,Math,2012,Percent,0.74834
CHEYENNE MOUNTAIN 12,Math,2013,Percent,0.78526
CHEYENNE MOUNTAIN 12,Math,2014,Percent,0.81618
CHEYENNE MOUNTAIN 12,Reading,2008,Percent,0.861
CHEYENNE MOUNTAIN 12,Reading,2009,Percent,0.815
CHEYENNE MOUNTAIN 12,Reading,2010,Percent,0.857
CHEYENNE MOUNTAIN 12,Reading,2011,Percent,0.85987
CHEYENNE MOUNTAIN 12,Reading,2012,Percent,0.9106
CHEYENNE MOUNTAIN 12,Reading,2013,Percent,0.87179
CHEYENNE MOUNTAIN 12,Reading,2014,Percent,0.89951
CHEYENNE MOUNTAIN 12,Writing,2008,Percent,0.412
CHEYENNE MOUNTAIN 12,Writing,2009,Percent,N/A
CHEYENNE MOUNTAIN 12,Writing,2010,Percent,0.847
CHEYENNE MOUNTAIN 12,Writing,2011,Percent,0.78344
CHEYENNE MOUNTAIN 12,Writing,2012,Percent,0.82119
CHEYENNE MOUNTAIN 12,Writing,2013,Percent,0.82051
CHEYENNE MOUNTAIN 12,Writing,2014,Percent,0.82843
CLEAR CREEK RE-1,Math,2008,Percent,0.573
CLEAR CREEK RE-1,Math,2009,Percent,0.35
CLEAR CREEK RE-1,Math,2010,Percent,0.646
CLEAR CREEK RE-1,Math,2011,Percent,0.53521
CLEAR CREEK RE-1,Math,2012,Percent,0.5
CLEAR CREEK RE-1,Math,2013,Percent,0.67925
CLEAR CREEK RE-1,Math,2014,Percent,0.56923
CLEAR CREEK RE-1,Reading,2008,Percent,0.76
CLEAR CREEK RE-1,Reading,2009,Percent,0.733
CLEAR CREEK RE-1,Reading,2010,Percent,0.738
CLEAR CREEK RE-1,Reading,2011,Percent,0.76056
CLEAR CREEK RE-1,Reading,2012,Percent,0.7037
CLEAR CREEK RE-1,Reading,2013,Percent,0.84906
CLEAR CREEK RE-1,Reading,2014,Percent,0.8
CLEAR CREEK RE-1,Writing,2008,Percent,0.84
CLEAR CREEK RE-1,Writing,2009,Percent,0.74
CLEAR CREEK RE-1,Writing,2010,Percent,0.631
CLEAR CREEK RE-1,Writing,2011,Percent,0.6338
CLEAR CREEK RE-1,Writing,2012,Percent,0.59259
CLEAR CREEK RE-1,Writing,2013,Percent,0.77358
CLEAR CREEK RE-1,Writing,2014,Percent,0.66154
COLORADO SPRINGS 11,Math,2008,Percent,0.515
COLORADO SPRINGS 11,Math,2009,Percent,0.533
COLORADO SPRINGS 11,Math,2010,Percent,0.505
COLORADO SPRINGS 11,Math,2011,Percent,0.47984
COLORADO SPRINGS 11,Math,2012,Percent,0.45639
COLORADO SPRINGS 11,Math,2013,Percent,0.47312
COLORADO SPRINGS 11,Math,2014,Percent,0.44258
COLORADO SPRINGS 11,Reading,2008,Percent,0.708
COLORADO SPRINGS 11,Reading,2009,Percent,0.668
COLORADO SPRINGS 11,Reading,2010,Percent,0.694
COLORADO SPRINGS 11,Reading,2011,Percent,0.66454
COLORADO SPRINGS 11,Reading,2012,Percent,0.65973
COLORADO SPRINGS 11,Reading,2013,Percent,0.65706
COLORADO SPRINGS 11,Reading,2014,Percent,0.62328
COLORADO SPRINGS 11,Writing,2008,Percent,0.6
COLORADO SPRINGS 11,Writing,2009,Percent,0.533
COLORADO SPRINGS 11,Writing,2010,Percent,0.551
COLORADO SPRINGS 11,Writing,2011,Percent,0.5152
COLORADO SPRINGS 11,Writing,2012,Percent,0.51461
COLORADO SPRINGS 11,Writing,2013,Percent,0.50126
COLORADO SPRINGS 11,Writing,2014,Percent,0.49771
COTOPAXI RE-3,Math,2008,Percent,0.619
COTOPAXI RE-3,Math,2009,Percent,0.588
COTOPAXI RE-3,Math,2010,Percent,N/A
COTOPAXI RE-3,Math,2011,Percent,N/A
COTOPAXI RE-3,Math,2012,Percent,N/A
COTOPAXI RE-3,Math,2013,Percent,LNE
COTOPAXI RE-3,Math,2014,Percent,LNE
COTOPAXI RE-3,Reading,2008,Percent,0.81
COTOPAXI RE-3,Reading,2009,Percent,0.941
COTOPAXI RE-3,Reading,2010,Percent,N/A
COTOPAXI RE-3,Reading,2011,Percent,N/A
COTOPAXI RE-3,Reading,2012,Percent,N/A
COTOPAXI RE-3,Reading,2013,Percent,LNE
COTOPAXI RE-3,Reading,2014,Percent,LNE
COTOPAXI RE-3,Writing,2008,Percent,0.558
COTOPAXI RE-3,Writing,2009,Percent,0.551
COTOPAXI RE-3,Writing,2010,Percent,N/A
COTOPAXI RE-3,Writing,2011,Percent,N/A
COTOPAXI RE-3,Writing,2012,Percent,N/A
COTOPAXI RE-3,Writing,2013,Percent,LNE
COTOPAXI RE-3,Writing,2014,Percent,LNE
CREEDE CONSOLIDATED 1,Math,2008,Percent,N/A
CREEDE CONSOLIDATED 1,Math,2009,Percent,N/A
CREEDE CONSOLIDATED 1,Math,2010,Percent,N/A
CREEDE CONSOLIDATED 1,Math,2011,Percent,N/A
CREEDE CONSOLIDATED 1,Math,2012,Percent,N/A
CREEDE CONSOLIDATED 1,Math,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Math,2014,Percent,LNE
CREEDE CONSOLIDATED 1,Reading,2008,Percent,N/A
CREEDE CONSOLIDATED 1,Reading,2009,Percent,N/A
CREEDE CONSOLIDATED 1,Reading,2010,Percent,N/A
CREEDE CONSOLIDATED 1,Reading,2011,Percent,N/A
CREEDE CONSOLIDATED 1,Reading,2012,Percent,N/A
CREEDE CONSOLIDATED 1,Reading,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Reading,2014,Percent,LNE
CREEDE CONSOLIDATED 1,Writing,2008,Percent,0.619
CREEDE CONSOLIDATED 1,Writing,2009,Percent,0.647
CREEDE CONSOLIDATED 1,Writing,2010,Percent,N/A
CREEDE CONSOLIDATED 1,Writing,2011,Percent,N/A
CREEDE CONSOLIDATED 1,Writing,2012,Percent,N/A
CREEDE CONSOLIDATED 1,Writing,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Writing,2014,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Math,2008,Percent,0.342
CRIPPLE CREEK-VICTOR RE-1,Math,2009,Percent,0.259
CRIPPLE CREEK-VICTOR RE-1,Math,2010,Percent,0.405
CRIPPLE CREEK-VICTOR RE-1,Math,2011,Percent,0.16667
CRIPPLE CREEK-VICTOR RE-1,Math,2012,Percent,0.45455
CRIPPLE CREEK-VICTOR RE-1,Math,2013,Percent,0.25581
CRIPPLE CREEK-VICTOR RE-1,Math,2014,Percent,0.44444
CRIPPLE CREEK-VICTOR RE-1,Reading,2008,Percent,0.615
CRIPPLE CREEK-VICTOR RE-1,Reading,2009,Percent,0.577
CRIPPLE CREEK-VICTOR RE-1,Reading,2010,Percent,0.514
CRIPPLE CREEK-VICTOR RE-1,Reading,2011,Percent,0.6
CRIPPLE CREEK-VICTOR RE-1,Reading,2012,Percent,0.59091
CRIPPLE CREEK-VICTOR RE-1,Reading,2013,Percent,0.55814
CRIPPLE CREEK-VICTOR RE-1,Reading,2014,Percent,0.74074
CRIPPLE CREEK-VICTOR RE-1,Writing,2008,Percent,N/A
CRIPPLE CREEK-VICTOR RE-1,Writing,2009,Percent,N/A
CRIPPLE CREEK-VICTOR RE-1,Writing,2010,Percent,0.459
CRIPPLE CREEK-VICTOR RE-1,Writing,2011,Percent,0.33333
CRIPPLE CREEK-VICTOR RE-1,Writing,2012,Percent,0.40909
CRIPPLE CREEK-VICTOR RE-1,Writing,2013,Percent,0.37209
CRIPPLE CREEK-VICTOR RE-1,Writing,2014,Percent,0.51852
CROWLEY COUNTY RE-1-J,Math,2008,Percent,0.465
CROWLEY COUNTY RE-1-J,Math,2009,Percent,0.375
CROWLEY COUNTY RE-1-J,Math,2010,Percent,0.32
CROWLEY COUNTY RE-1-J,Math,2011,Percent,0.52941
CROWLEY COUNTY RE-1-J,Math,2012,Percent,0.63043
CROWLEY COUNTY RE-1-J,Math,2013,Percent,0.39474
CROWLEY COUNTY RE-1-J,Math,2014,Percent,0.48718
CROWLEY COUNTY RE-1-J,Reading,2008,Percent,0.721
CROWLEY COUNTY RE-1-J,Reading,2009,Percent,0.65
CROWLEY COUNTY RE-1-J,Reading,2010,Percent,0.56
CROWLEY COUNTY RE-1-J,Reading,2011,Percent,0.67647
CROWLEY COUNTY RE-1-J,Reading,2012,Percent,0.80435
CROWLEY COUNTY RE-1-J,Reading,2013,Percent,0.57895
CROWLEY COUNTY RE-1-J,Reading,2014,Percent,0.64103
CROWLEY COUNTY RE-1-J,Writing,2008,Percent,0.308
CROWLEY COUNTY RE-1-J,Writing,2009,Percent,0.462
CROWLEY COUNTY RE-1-J,Writing,2010,Percent,0.4
CROWLEY COUNTY RE-1-J,Writing,2011,Percent,0.44118
CROWLEY COUNTY RE-1-J,Writing,2012,Percent,0.65217
CROWLEY COUNTY RE-1-J,Writing,2013,Percent,0.31579
CROWLEY COUNTY RE-1-J,Writing,2014,Percent,0.48718
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2008,Percent,0.394
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2009,Percent,0.405
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2010,Percent,0.436
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2011,Percent,0.36111
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2012,Percent,0.63158
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2013,Percent,0.56522
CUSTER COUNTY SCHOOL DISTRICT C-1,Math,2014,Percent,0.65714
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2008,Percent,0.636
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2009,Percent,0.857
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2010,Percent,0.615
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2011,Percent,0.63889
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2012,Percent,0.81579
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2013,Percent,0.82609
CUSTER COUNTY SCHOOL DISTRICT C-1,Reading,2014,Percent,0.77143
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2008,Percent,0.419
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2009,Percent,0.475
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2010,Percent,0.368
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2011,Percent,0.36111
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2012,Percent,0.68421
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2013,Percent,0.65217
CUSTER COUNTY SCHOOL DISTRICT C-1,Writing,2014,Percent,0.65714
DE BEQUE 49JT,Math,2008,Percent,N/A
DE BEQUE 49JT,Math,2009,Percent,N/A
DE BEQUE 49JT,Math,2010,Percent,N/A
DE BEQUE 49JT,Math,2011,Percent,N/A
DE BEQUE 49JT,Math,2012,Percent,N/A
DE BEQUE 49JT,Math,2013,Percent,LNE
DE BEQUE 49JT,Math,2014,Percent,LNE
DE BEQUE 49JT,Reading,2008,Percent,N/A
DE BEQUE 49JT,Reading,2009,Percent,N/A
DE BEQUE 49JT,Reading,2010,Percent,N/A
DE BEQUE 49JT,Reading,2011,Percent,N/A
DE BEQUE 49JT,Reading,2012,Percent,N/A
DE BEQUE 49JT,Reading,2013,Percent,LNE
DE BEQUE 49JT,Reading,2014,Percent,LNE
DE BEQUE 49JT,Writing,2008,Percent,0.424
DE BEQUE 49JT,Writing,2009,Percent,0.595
DE BEQUE 49JT,Writing,2010,Percent,N/A
DE BEQUE 49JT,Writing,2011,Percent,N/A
DE BEQUE 49JT,Writing,2012,Percent,N/A
DE BEQUE 49JT,Writing,2013,Percent,LNE
DE BEQUE 49JT,Writing,2014,Percent,LNE
DEER TRAIL 26J,Math,2008,Percent,0.316
DEER TRAIL 26J,Math,2009,Percent,N/A
DEER TRAIL 26J,Math,2010,Percent,N/A
DEER TRAIL 26J,Math,2011,Percent,N/A
DEER TRAIL 26J,Math,2012,Percent,N/A
DEER TRAIL 26J,Math,2013,Percent,LNE
DEER TRAIL 26J,Math,2014,Percent,0.52632
DEER TRAIL 26J,Reading,2008,Percent,0.632
DEER TRAIL 26J,Reading,2009,Percent,N/A
DEER TRAIL 26J,Reading,2010,Percent,N/A
DEER TRAIL 26J,Reading,2011,Percent,N/A
DEER TRAIL 26J,Reading,2012,Percent,N/A
DEER TRAIL 26J,Reading,2013,Percent,LNE
DEER TRAIL 26J,Reading,2014,Percent,0.57895
DEER TRAIL 26J,Writing,2008,Percent,N/A
DEER TRAIL 26J,Writing,2009,Percent,N/A
DEER TRAIL 26J,Writing,2010,Percent,N/A
DEER TRAIL 26J,Writing,2011,Percent,N/A
DEER TRAIL 26J,Writing,2012,Percent,N/A
DEER TRAIL 26J,Writing,2013,Percent,LNE
DEER TRAIL 26J,Writing,2014,Percent,0.52632
DEL NORTE C-7,Math,2008,Percent,0.392
DEL NORTE C-7,Math,2009,Percent,0.556
DEL NORTE C-7,Math,2010,Percent,0.585
DEL NORTE C-7,Math,2011,Percent,0.54545
DEL NORTE C-7,Math,2012,Percent,0.68293
DEL NORTE C-7,Math,2013,Percent,0.59574
DEL NORTE C-7,Math,2014,Percent,0.58065
DEL NORTE C-7,Reading,2008,Percent,0.686
DEL NORTE C-7,Reading,2009,Percent,0.778
DEL NORTE C-7,Reading,2010,Percent,0.732
DEL NORTE C-7,Reading,2011,Percent,0.77273
DEL NORTE C-7,Reading,2012,Percent,0.6
DEL NORTE C-7,Reading,2013,Percent,0.6383
DEL NORTE C-7,Reading,2014,Percent,0.6129
DEL NORTE C-7,Writing,2008,Percent,0.421
DEL NORTE C-7,Writing,2009,Percent,N/A
DEL NORTE C-7,Writing,2010,Percent,0.683
DEL NORTE C-7,Writing,2011,Percent,0.47727
DEL NORTE C-7,Writing,2012,Percent,0.475
DEL NORTE C-7,Writing,2013,Percent,0.44681
DEL NORTE C-7,Writing,2014,Percent,0.45161
DELTA COUNTY 50(J),Math,2008,Percent,0.471
DELTA COUNTY 50(J),Math,2009,Percent,0.486
DELTA COUNTY 50(J),Math,2010,Percent,0.489
DELTA COUNTY 50(J),Math,2011,Percent,0.51637
DELTA COUNTY 50(J),Math,2012,Percent,0.54247
DELTA COUNTY 50(J),Math,2013,Percent,0.535
DELTA COUNTY 50(J),Math,2014,Percent,0.55153
DELTA COUNTY 50(J),Reading,2008,Percent,0.681
DELTA COUNTY 50(J),Reading,2009,Percent,0.64
DELTA COUNTY 50(J),Reading,2010,Percent,0.676
DELTA COUNTY 50(J),Reading,2011,Percent,0.66751
DELTA COUNTY 50(J),Reading,2012,Percent,0.69589
DELTA COUNTY 50(J),Reading,2013,Percent,0.6875
DELTA COUNTY 50(J),Reading,2014,Percent,0.69359
DELTA COUNTY 50(J),Writing,2008,Percent,0.49
DELTA COUNTY 50(J),Writing,2009,Percent,0.533
DELTA COUNTY 50(J),Writing,2010,Percent,0.561
DELTA COUNTY 50(J),Writing,2011,Percent,0.54156
DELTA COUNTY 50(J),Writing,2012,Percent,0.58904
DELTA COUNTY 50(J),Writing,2013,Percent,0.5625
DELTA COUNTY 50(J),Writing,2014,Percent,0.54039
DENVER COUNTY 1,Math,2008,Percent,0.255
DENVER COUNTY 1,Math,2009,Percent,0.295
DENVER COUNTY 1,Math,2010,Percent,0.344
DENVER COUNTY 1,Math,2011,Percent,0.36333
DENVER COUNTY 1,Math,2012,Percent,0.36977
DENVER COUNTY 1,Math,2013,Percent,0.39351
DENVER COUNTY 1,Math,2014,Percent,0.42938
DENVER COUNTY 1,Reading,2008,Percent,0.453
DENVER COUNTY 1,Reading,2009,Percent,0.42
DENVER COUNTY 1,Reading,2010,Percent,0.509
DENVER COUNTY 1,Reading,2011,Percent,0.51243
DENVER COUNTY 1,Reading,2012,Percent,0.47365
DENVER COUNTY 1,Reading,2013,Percent,0.46984
DENVER COUNTY 1,Reading,2014,Percent,0.4879
DENVER COUNTY 1,Writing,2008,Percent,0.516
DENVER COUNTY 1,Writing,2009,Percent,0.484
DENVER COUNTY 1,Writing,2010,Percent,0.361
DENVER COUNTY 1,Writing,2011,Percent,0.36711
DENVER COUNTY 1,Writing,2012,Percent,0.41719
DENVER COUNTY 1,Writing,2013,Percent,0.41783
DENVER COUNTY 1,Writing,2014,Percent,0.4498
DOLORES COUNTY RE NO.2,Math,2008,Percent,N/A
DOLORES COUNTY RE NO.2,Math,2009,Percent,0.25
DOLORES COUNTY RE NO.2,Math,2010,Percent,0.469
DOLORES COUNTY RE NO.2,Math,2011,Percent,0.25
DOLORES COUNTY RE NO.2,Math,2012,Percent,N/A
DOLORES COUNTY RE NO.2,Math,2013,Percent,LNE
DOLORES COUNTY RE NO.2,Math,2014,Percent,LNE
DOLORES COUNTY RE NO.2,Reading,2008,Percent,N/A
DOLORES COUNTY RE NO.2,Reading,2009,Percent,0.5
